cust_num,date,inc_amt_usd
jYy9ajkmak5dsValnSg9kFncbGo9XTcaM/AYmjkYduI=,2023-07-17,30.25
m+hnfrtKz17pPpy2hZYhV241W/OhMRJeCJhFY6jp+Pw=,2023-07-17,39.82
sWPl7tNvCi7km9JEIoiYI1ZJ7L5pafJoFryRDzm7ROY=,2023-07-17,88.4
BjWHvP5pCj2a9T/wXQ41LOCDCR6uSviQJl6y4DsnF6k=,2023-07-17,9.67
opCmilcMINoJczxaUeOk7rt7ojkf4kHlOapYG0WtOJ0=,2023-07-17,843.43
ySxqT0sjbRnI1zNFynclkQDhClx49v5K9xdk3GOMCU8=,2023-07-17,123.07
DoeH58y6/AfU3b/z170Q5BXWoEoXy4rpnE4yy6WyJ/4=,2023-07-17,25.92
mctUOl4jGByfxEhjvg16uJc2mzVHgTkBNvJ6N+Z7iP4=,2023-07-17,92.9
2X9sqg+hS+YC5mvHMmNqjK5G+he0ApLwaYkQdY1Bq8w=,2023-07-17,49.53
hbyG3VkL61eSYtDpTtqaQwvP5Uq0QU887zCyqqfjpx0=,2023-07-17,215.54
gCyfNscoHqKsJQU4B1M4rweO5YjI2bz3nPIgbTTGgso=,2023-07-17,111.92
CkKFqlj/vfs9mjQ/wKCpgNlTShM3L8hAkvo5oqrEJg4=,2023-07-17,6.01
CSK3ugCbWs61Zj5VUy9Rlv6Skd2mf0u3e/ObRAX/T60=,2023-07-17,7.18
YAtYOuvy+cFtPahJiTpyOUm/849+n+fllCY7dV6LB8I=,2023-07-17,79.13
hePFbwQh/Sls40Ef3I4PSXtkMexRoSmWylH/memPAT8=,2023-07-17,137.07
qcMFp9pPPWWqVZSl0St+lyCLCSA5kFiNLQJoTa/uUKk=,2023-07-17,20.53
4UTHz898elMC+XECuSHPIfo+/3V2ISuHpFaRxg7HLi8=,2023-07-17,32.38
WaOVj78ObArH+ie85Ehx+E7Xhd39XSa3BCAb3gEH42A=,2023-07-17,21.31
ES5ZYGAve9FvYeswNJVMrH6GpvfLfmCEJkgumV3WJcA=,2023-07-17,113.57
0hmqUwtnsoRbfr0YqrNbHsMHO1OkfucY22vReo0XJdI=,2023-07-17,259.43
Uz++byLJ03lHIHSmufVHdIahshM0htw0BBFihcQ++6w=,2023-07-17,160.26
Ksdf/9u+sDTLq/Lg3Tg77B1KLBCV/ZIG1KfYwQcyOps=,2024-03-29,320.36
RgHKrdjHeQIRX4TuRB8FNOGoR+Rgrc0FREJ2Pq8FY7k=,2024-03-29,40.47
vTNDBXQ0FNEws2KrgCD6Mo9b6rzMyWwlkWjwh3cd8kg=,2024-03-29,104.75
1DWNHbaqVUbAKJaBxMykx/tfPIMCp57lF6sCOhh7jl0=,2024-03-29,21.54
Fhv001Nw3KMAQU1MOehZPb4QdE2lXGDxtSj7H7h13u0=,2024-03-29,54.54
K5UwfJThYB17P47xiyMz3tIrA1O5qYgpHw4JZVuOACI=,2024-03-29,295.01
OWlWcHlIFxhf0PjW4oE5wTFtobPS62ba+6ebQZLpMbk=,2024-03-29,136.24
boqiAWWA8E40qlOdF/32h+LWxEzFfS4XO+X2BCus2Kc=,2024-03-29,660.76
h0JYsx/kfVgWm+/oFsxAfTbN4rGtkslCC1D2wpTVSbI=,2024-03-29,64.16
bl0oQjuEXNzo57J6KBLdn/1y969AiC5BH4sGMLL13ms=,2024-03-29,146.25
Xc2c/k27utczwrqSlDsR5Ef9mSOz/mxI32ADqfJCnJU=,2024-03-29,22.02
JPevnVf7Q63vVnwYW5dk4pzLHiEmHmNrFvhsXeYCORc=,2024-03-29,16.21
AVEwCuGmSin3iULT1ksL/mNYiySKazKpo7OCDKEt5Lo=,2024-03-29,673.69
8S5SoHEog5IlQCUi58RQS5BtR36PETq8jRNG8l5LEE4=,2024-03-29,22.26
AUvonm0CrfX/sKiExtWE+4svSsgMAjjsZbY3Ss9Giuc=,2024-03-29,47.76
K7r1imGwYXv9GumxZ20JL9RloNseYUopL/IyEcJBgfc=,2024-03-29,116.27
ufdV+JH0CmID3sio/AFYGKAgIPMqWUDs9MYkSuzY9ig=,2024-03-29,128.69
NDdY8UFMny9qIosE3xS+uyeESApv8VPMSOBGFE5Ep0M=,2024-03-29,74.33
/YC0D3OxWiDEVFO25oyFxDeLaABAEyuft3chZ2SZm4c=,2024-03-29,15.56
5j3S3hFnK4V0fLHD0qo7we+wCKokJ6WGrImDt0KKo/U=,2024-03-29,134.84
6d2aicZCSQoha5hvrJAG+9uhE6Tj/bS5vJn7CM5s1ak=,2024-03-29,62.62
cMLwmvstE61we1Cfq2gAogw02A9PbCd3/byfO4vuMNA=,2024-03-29,34.93
qAV75RzKaHietbRKveNPRHyVtvSAv4JzIazIFUBj8QU=,2024-03-29,66.23
74N6Npkm27zDCYAloW9WBlo4Iq6ZoY1iwj6kJBiqbDU=,2024-03-29,24.58
9LWmvgF4UzjVIk/9i6rGPlwqs15UKfpQRxeLUhZlXXw=,2024-03-29,134.25
V0Lno6UQh/RETMpXyxHqRxxmTUR9aJqvd9VPENKSPqA=,2024-03-29,46.8
QU4z5U2BjoW2yXcT1ciz9TD9slg8zZFnNnhRqRu/L2Q=,2024-03-29,112.67
7PLu7W6iH4KRpL2ydYXJYdMGtf6ZElAc+AO8iA5Zz64=,2024-03-29,22.06
dFaqN4Xnlbf1qahXIRKRut9ZpUalIY0KZDkOrHws8AI=,2024-03-29,180.34
eksnpOLBm3xVfjJj7Upw/tWhEFoKgpfFZ8fmEpRQkFM=,2024-03-29,30.76
tSKcg4Kl13rfbP2mF4SncZYslekmuwC3VTwaVHCtKls=,2024-03-29,68.56
CG8njJdxfk2em7gqK7SGNfF8jopliePyiE3ARKdRCn0=,2024-03-29,17.64
tbb2I3BscAPQfC1aPk/HzNg7Ep5zLiRRksLqjBuaIZU=,2024-03-29,150.36
HZ0g1D40ap2uirc2m/UGOC4tDn/XspkhivDhAdAuWlg=,2024-03-29,60.59
jKgjZtaK9WtfNUuJhIM4oUf7wW2tkECzu+JmMayA584=,2024-03-29,48.09
lTuroSEgQG4NtsU+Lq9OPTnslRHbVZJj3Ctui/h3drU=,2024-03-29,201.06
Bt0UDzBsRgyicv+vfvQXhcPM7SSvnDC7LwO0GASlPXU=,2024-03-29,302.41
3vfHlQDtCrfb1tlgyLuQMlATlSqGVZClVivVMWIwu58=,2024-03-29,50.73
RY1N0CFdHua5c/oj16FVb+ZogeJc+IgCtjli8mTRFpw=,2024-03-29,105.82
VownTRw2xz7mP5xf7zKFvjl9nk9Vi696a6J4TelYdYs=,2024-03-29,4.73
VjCNw7F0LyXTsjq2oTQTJzlqwZ48rlumEim1EhEPOq0=,2024-03-29,174.82
AorfBu6KrSJjOcH5TC9e6wGi6xF1bu6navAmBO3oZ/g=,2024-03-29,70.12
XAKR2XAxgeMuEWWzG4n318NqSrj3kNUNs9nOdq6p+QA=,2024-03-29,5.77
tm+wwHI57KS6iUnYl6UvikEREcBmaO0rN7Ajmz7rgd4=,2024-03-29,4.07
DoeH58y6/AfU3b/z170Q5BXWoEoXy4rpnE4yy6WyJ/4=,2024-03-29,522.24
wMpfVpuj2BxLlcM/bC4nokVKhuJvEHDhsrJivLaxDMw=,2024-03-29,105.17
1KCXoiWxKZEP1oOfr1vW8hdlG0UNewUj3urCdFYwHGk=,2024-03-29,56.0
fiVKMaf02y1z2ygs+FmTX9XdxuiaAOpoJgnuSrm+RE8=,2024-03-29,20.97
Do8bPXWQcGwUEMny7dzbbyGGL/rTpqdUnibyH5uuQ3Y=,2024-03-29,79.12
B3pc/zlIkgyMo1NrP6BJdZQp0cNzzm77uvLz8Jne6SQ=,2024-03-29,26.46
o216rQ5MKf3Zb8rQoK0/3CwGF1JanybR0Vcq7COxUSA=,2024-03-29,213.07
J3mUNOqabSz5VEHxHfdyvmb4g/MfPj/9VSHFukwSVrc=,2024-03-29,39.62
PAiZYSPE1jOu/vMFvwk+2Ugej/NUn0aGcU4Q10dB15Q=,2024-03-29,9.04
26yrXRgm74AsNAfAgYsCsv2RefJWnQQIJoCuCOUAHQE=,2024-03-29,127.95
oBTSVh77ZViydVBLqDVU5m8eQZNwle/W+VevtcNeqN0=,2024-03-29,52.47
DKGw49RT34+Rvx63QfRvQacCQS3/3LIw0EejZIdHt04=,2024-03-29,37.44
V5qj4tQtVaom99ovS/0dtr8GBI0mgIYjamVGgnkc4Pk=,2024-03-29,38.96
qmP3q8akja5ZJWhrRkXJ4DEJWJuieXODg2VffBtRNDQ=,2024-03-29,11.83
DI451Vt2Xqwh+X7s2xNajS7WpmjY1m0WQu9INnWEzUM=,2024-03-29,71.19
qUS1gFp0BDPYp8OZlRd/eHixwqYzJpkQYagEqSkf4DY=,2024-03-29,62.54
CS4WuGI+qKZakHfM6Vk6lvHarUViJ+FX0TLKKDAcNOI=,2024-03-29,54.56
50Leb/Yz4GwnRSHgRhgD3q4x/WhVjB92gXI6h7o0MMw=,2024-03-29,69.76
C5pX/uhnoCS29pLzK+H5sOah5gfRDX0wwvMeOLlT/sY=,2024-03-29,10.06
1xXfdkDLmy8q5isaILfmjtC+tpu2BSMeem1Spud24QU=,2024-03-29,39.62
eZAMjeEE/9PghPiKlPPtLIN6Sa6Ml45wx2ZW7ztCaE4=,2024-03-29,7.24
8RX2HDQzVNvvqy0vs/bYfbG+G/drkjv9D7DmyWX21iU=,2024-03-29,12.35
34utROaOGlS9QmHHOdp4LF7niNufCQc/hXPVnCJqpAk=,2024-03-29,13.55
OpLx97rqXFWnfoYK8WXvbhnwL7FPcE6P7utXx6rQbnQ=,2024-03-29,21.57
4FDOWbTaFVn97DlA0kvJkm/4g9Cx9z+DRP9Mk4gWdoE=,2024-03-29,30.07
hVS94ztB/Jhe661gDDC/2mAPRVlByZ/e/rqoAhUhv4g=,2024-03-29,5.86
w2nek5IHioTm6Y0fMRQk+u+vFAPhQDe7PKqi31AxZ+g=,2024-03-29,350.95
3I16fejvhLs6HvnuRcwWGqcZmDJsj/XitZDjwsqux0s=,2024-03-29,46.55
35MN68coC6HHHJ3YTZeSCuyPcEFmyZzq+ciroeCq1Sc=,2024-03-29,5.24
fYKQTZU+fKyMGzmlcYkPc/qRKwnV2yJJdRSRSGyxiog=,2024-03-29,113.89
YDK3vtx0VIvjcVuAcdaubcPoM9Uuoch8jCHjXeuWVEE=,2024-03-29,50.09
KjJ7QVHc6xqIGfcup/ka7H35NutV8EdwaWooKCe2hcc=,2024-03-29,54.86
and2/TQ2tM9j4VneZTnYUvGRLeGgAIbpCH56SfMhcBI=,2024-03-29,478.37
fY/1dhRIvA0SAv3M2ewIwWTdHyXqOhj1FRaQhgg7rsg=,2024-03-29,100.42
8p9f+hC1vJnEUTBQ3yBhtAzImfVlZKQ1PknK1DY7UL4=,2024-03-29,41.39
UHzwCinW3staZCrtb0Xrkfin6dJU+RAebYUmb0tnyEY=,2024-03-29,81.46
vX5XzvnToLundrW1ky4ou5kxYoC0WnTBMEEj6PMUVi4=,2024-03-29,65.1
1s1ScwuzshmkmiOx7ByGLcIUW5OqAnOa1BvfSZqF0mQ=,2024-03-29,207.87
1fC2mCa/O6TTgTgkhyefpvPajOXAVwAzRAr0jT62WhY=,2024-03-29,39.35
yRZNsf4xalsj1L49U1wbcDO1QVEkk+NGOQLXzgxSdJI=,2024-03-29,111.98
JrOjn20w7CwsnitcPbCeiQyzCGFWR5okzTbxpjjIbC4=,2024-03-29,307.42
VNaQvuxSO6jn+XIL81EtR0NABOINwDriePv6hSWAe1Y=,2024-03-29,461.96
lnpd9SmK1ukV9fOK4YvFJpUqW2jHOgTHyRdVDyj4L1c=,2024-03-29,110.8
p4uRkoj3AKYzPcbNqhhv6seQBx0xi7e6IQjkCfdAkcM=,2024-03-29,67.87
zKgld1LAp96rxWW5fATJw5zNCVjfU5cQnXlj/EiOdcc=,2024-03-29,11.51
TwAx7/31TJl9VTczB+ZEF8WO8pIhjPeF6nQWJN4oGRg=,2024-03-29,189.6
UCchKE1EtC8weReOHam7d1c0cMx4pX1nSTZdX52Z088=,2024-03-29,25.25
ZBr6k9eLMXwQa4WgFy+jPhbm2GaNhovdPMxCgPSHOVU=,2024-03-29,20.75
MuOPIl0p/PYD9CBky2hXP4765NMU67D2uuTfmZ7zQBc=,2024-03-29,151.45
1f/PscSYk/8dIIktaYrPS0FD9FLe2syy0CaVwTN8Cqg=,2024-03-29,302.97
5yUGR9PXC4WcPRiPKvSvH79GieQwVlBxZvtP++68wKU=,2024-03-29,326.73
EKLqSeJaRnhvBwmP5uvEPHjhCbrWuB42jFm3/R/FLuA=,2024-03-29,233.77
YDid4M+DoSJVhJO7rlzwepo3B6ylAfLmZO6H+/6nG3s=,2024-03-29,8.28
d6bNZeFRKLrS4EmW0NWOLdG04e+HwE11RPTVWCIaRto=,2024-03-29,95.69
27nsgD3nB0XlhV7JkGc5+nwY7NGOWtmSw/9SfkNgsGQ=,2024-03-29,102.95
3zwkgq0ItGFQ9oR1wteVTC4cLefuMM/cD8mXrcpfFek=,2024-03-29,97.55
eyL0YdkwRo/xQ1agXa5HQD3hJQUh2SgSxuthIWYQYC4=,2024-03-29,2.2
pwxY5dcgmhccVyM7ndgjBeZad/7XSAOfl90MkSexNLg=,2024-03-29,63.17
PbsPBABgvCZc9P9YB0a5nVUZGKHFHHLR1eA2rTaEFrQ=,2024-03-29,9.67
T/uaH8L9/EIWbMGZUv2MMNNAqAT1VN84OpctVqRNSrI=,2024-03-29,32.32
zFm0i7VIbSDma6TjNrCumoib87FxoMA5CE3AeIbvAHk=,2024-03-29,20.21
rT1WVICH6ixUxKw0mx5AwFL1u73OCqAHJ5/wszCUQYg=,2024-03-29,49.7
D/f2oKVP+7QGdoaf5JH1MgrGok8cSsrTLA2gbdG+4Qw=,2024-03-29,27.83
lb5SGlgdG3+giAaQZsQUexVkMhRVwicj61M/TA/zV1o=,2024-03-29,19.68
PLUoa/vNSnXKFbiHJdeQb8ujsRgfCRKXMoNM/Q7BEXY=,2024-03-29,68.21
OIeatODV6FfQo+20gzP2yDG9zF/SQI95iFvypo5bum8=,2024-03-29,85.72
Vjb3np1KmUSg7E+o1cZsnhea693TsaLuTG3Xf7OYSvI=,2024-03-29,150.46
Bt7XbIKu0VC82ui83HSD5SVQwsI/E1JVTIlXzyTNym8=,2024-03-29,84.86
/Xn/+49NzLNEmzG3lw+07BshPqNaCxNdUUI6zQuoNSU=,2024-03-29,21.67
nzQcIWp40lPhCM4Eqge+ykai4K8VOSx+cguemsaq6XM=,2024-03-29,61.14
JOnImtJEFM2KGLxdWfAoMz/3Np+hU+mdFoMfBAnSd/M=,2024-03-29,64.95
EZhC1s38M5sXAsmwcHCAC2amTqR756H9w6z8Y1MjCto=,2024-03-29,66.33
i+gxmIkmw5WgZjnJ4mNUs78kZzwdXY61pKNoixeA5uE=,2024-03-29,154.62
5lmWlWih3dN9bmxCEZc0ZpMi5T2H16bymVnGE/uFKAI=,2024-03-29,16.13
wouTIDkdXlzyt/f2UNrY7m2S31dSJCqhgo39C6P3xmE=,2024-03-29,37.18
KCXjHi14sKRt1rmAZQiEEF2953qi/lYF/VZGMod2fYI=,2024-03-29,110.1
KDL5EB17R1pQG23SP80H4oHCZF6UwGkrn8jmybebaSM=,2024-03-29,17.72
PflNbhnOIMx6I6sLF854R6BlIN9nQ/TayTLetKVxzqQ=,2024-03-29,22.68
2XV6VP3Nkgmbn06JzaHAShh+hTdAiEmPLZNoMlIwL98=,2024-03-29,21.22
NgYfot8QIZ8aDmiirtDTW+Y80hvywrhIBRnk6K06ULM=,2024-03-29,193.23
luUvAWnc+nQhAmq+y0muS4Ti8SAgeOTH59VBXG15uU8=,2024-03-29,65.55
ttUNxBdK+0ZMlVmaF1db25zB8wbZUtyrcLO08CjQZlQ=,2024-03-29,421.38
LwnW1l/8r7rzVQWMuBSIuGKQHiTU0+IUbpnSaYQhPuc=,2024-03-29,409.79
TXDc0dyMD9RaoAdeqvnbsruKR+itp6PU3QtKy2xBlJU=,2024-03-29,923.01
9Ev7hQ/a+baZdC5rzGqMe9iTAjL3tL9A1d/v83FalVE=,2024-03-29,16.05
gZC3fHCv8tL8rO6gvkA50Lb61xsLZbupsmxACDdEfsI=,2024-03-29,43.41
koUbFzqRzpJCYnk/CaequutJGfZVk1V+7cfLsAUTlzg=,2024-03-29,25.38
WfXtxPKdoVmYgbVDsz8WrCB/ENfHe1c5D1zl+86DdNU=,2024-03-29,55.52
wHnnDn79fTUSzXm34DLDotL1s6xtenwk2gOa2hLId9M=,2024-03-29,37.75
zXyxaMZJaRxamdm69IZZirMceBlQTJ/Zd4HtuPnq+6k=,2024-03-29,31.51
InzzvBGxRoUQVFppdrlrr8fP6JqgxQfUHi0FewEEqAo=,2024-03-29,51.45
FXTy4UoGNKlH2eOudFTCjoodEv8uVTHiAkhYKvLBLDM=,2024-03-29,9.2
gbqhxnVp4EG+tVaDMPfhWMEStwk+gbjtqr37HZ9OHBg=,2024-03-29,11.12
LDjwpLMnRlZn+L0Dv3cENsQGBFfmc0Z2qh+mmadaXmQ=,2024-03-29,73.88
EQ7n3y4ZmNQcpu3TDon1x6Bf2N1BVb90XqW8NBEg6NY=,2024-03-29,162.59
3NPDaolicWF4uOfmkH7N603Z0FqFNJJx9HNWMb15GVQ=,2024-03-29,10.37
+rGnPpzZpCFYvy9skqAEMYWRxT17NI04JnbGSEBuDTs=,2024-03-29,16.93
RTEPoOHlGgH7OSyiM+BMfJWlQ3ZvEQ5MBINHhNvAYMQ=,2024-03-29,98.48
UakWIA3XknAkBKlkk2k+j2UeET2vacUPvJwSSUSkrE4=,2024-03-29,10.05
7lu16E/TTYYkFdgE3p/7+HTc7FHNEOCXPsvTMADi/7U=,2024-03-29,8.18
NQDFyvA/96sj8VTd3sWDRPryPF+3Kbha/APxwZnVsHc=,2024-03-29,46.63
wNRZCFWJcxpajFqKL9rfr6o2iY7r4fVx1A0H2IPgIYY=,2024-03-29,60.48
hMvgMh6GRxWBQeFIpQAAeMSZbyAunjfLhHug5Gg89TU=,2024-03-29,33.79
F8hrUpm1p/+O39LT/2R2MF7vLhwXX0YxP9aOK314anQ=,2024-03-29,131.48
3heS/1J5XBC0/7eOay+UwzCVA2w2vouY+f3JqL5Vb8o=,2024-03-29,76.52
EGbVFQDMXKpxdlHmmdDjfZvyzgIbRRHCMrgcFBYwgVw=,2024-03-29,24.52
cZUeLF46IgGdnvzcVdDb0y0kE+88ZtuRuqrHpo+KgCQ=,2024-03-29,8.29
ieEjhpX7bWPEG2IGPNsJbwFf8nHrMgTjCJCmCXL5SSw=,2024-03-29,53.87
yOPCumxC0t7pf+RdZ7qRjtljgyjqycRdnFJxvLIuGU4=,2024-03-29,138.18
Q4njEuK9BHREyyWItBLiHeW70/Win/YFcUGLg2BfN1E=,2024-03-29,122.64
kyrytBgcF92vkD3M64bXIFmj2Klghh1FHmUV5QTqRtE=,2024-03-29,101.09
7vTQ/jTbgf4r4BEmRage3wjdTKz8JfE5+3VzoIOxITE=,2024-03-29,92.18
EQh6NK8xeWc1iDwr1W3wJIp9DQSGa/FG3JrVEnfnOxw=,2024-03-29,90.48
C8DOFXYGVQQDX2Z942tBcSDPsYw369XOeDlZo0zJwx4=,2024-03-29,23.52
IXs2R2RgrEF1X7WsCh0Y0C8aaqV3BCX+mh1mT/w5xSc=,2024-03-29,228.96
mctUOl4jGByfxEhjvg16uJc2mzVHgTkBNvJ6N+Z7iP4=,2024-03-29,219.18
UMjDuc7Q3XW8ZTwyUDYNPz7KQtHzTq7XEz4Dw0WGaaU=,2024-03-29,126.83
8oHYVNXYVASYh75efWuofWK6D6XOoKJIoXRbBQ6ZeaQ=,2024-03-29,102.86
zxXgqwS5z+53VE/ge1SQQIwxm6WkxrVwf3I7GduG20c=,2024-03-29,360.63
PxP/oz+qSYCApIQ8alc0aLdKKzJ5FR4yCrZjNhooHFc=,2024-03-29,42.91
B3dn8cNraVcbSq2bVs7yvVqznevI0beFCMW5hPSlX28=,2024-03-29,259.84
2c9WBwzDbsmUEM+AXuurrcsc+H0PLKNLVaV63hQ2fzg=,2024-03-29,216.38
rz8hdLQUflfLva+oDPSdpv9TPq+WIsJX4dA00I97n1o=,2024-03-29,52.16
CR9wugTtgm1YS0iLhaIWU5jaze5jWYXNbOapOm74KsE=,2024-03-29,15.72
VI8CXOY/4Y61dJd3Q2oRsOVtJlhr79RtK6Obr9/PnIU=,2024-03-29,35.05
BcJGLohy5XjUnqkdnnGKVXOCOdY3DZoS1QWu82SgWQI=,2024-03-29,127.48
T/Iyuv3Ue9DHV7O9YWPEKah5n4ywr4m+jAsBNMGRDX0=,2024-03-29,17.9
ktaYXzaJKbWjGtlTujX7x5pzD/mZR+KHzqMVOvyUQSQ=,2024-03-29,45.96
27Nho/CJCqarKchvlMRAAWTEAl87Q5qnI8/BBZWh/aQ=,2024-03-29,22.31
Ze4kkYZmmBLxEDSQ70OJrWaaR64TTgKeoJNJwtX6K9k=,2024-03-29,19.07
9FkuV17NIUDN4L5XcqtPJseUSMfCCcqU8YH5ZJ2HbpQ=,2024-03-29,21.92
2/6jHcyPNXAcum72ssu/RZdzWWLhgillelY5/aeQO88=,2024-03-29,23.39
6s035jjw4m8Nafq0POQ8ueab2OnnKCdyuvYXi9C/OiQ=,2024-03-29,15.11
z+ldi7lPatGTtY1wROlbqHJGOiyZhqeBA9WaDIMUcI4=,2024-03-29,139.2
FzgPADvP7UBLdAKLlygEVo3ZWVO0dY039y/tB7bOnd8=,2024-03-29,26.96
5nuyvHUa0BoeQNzMBlEMAx9WpBBHLcIRa4/IotUEcvg=,2024-03-29,120.72
GyCQRs+aduDy6wsUsCV1jQrSfOVrEzvjwoTeAjvxSlw=,2024-03-29,534.68
yOFhFpSp0PRiKM/F/y/0sFe+cKIti1XO10hBV40JzXI=,2024-03-29,33.38
dc/kPJ7FI3UjRPfeHC5yeMP0f9PcS0aLP1DQUZVUNfE=,2024-03-29,37.86
DuxCYQ1AC7odWeMEsxTWvenEqWtbUSgbptDb9/8/K4w=,2024-03-29,31.98
M7U9ExpyCyHs+zvqBnKyBHRWZPy8JwPY07u/L5sJkqI=,2024-03-29,42.54
gQCraCay39E4UKnaSznIVTbDo61lrugvGRv5aFOTRbA=,2024-03-29,216.83
jI0XqspqUFse3Umon5roy/1w/CIJ8wYE6U3vErk6aww=,2024-03-29,74.28
h77eFlqu5tr2ANXZTICQQtTwUmPaMBC/J2XrijV0faU=,2024-03-29,53.85
jYaZLgsNlf/adWzxkH+ZvZaSHIWDUvMcwOqwcFp4cM8=,2024-03-29,86.94
LI50bI7Ik7+aM2KJq+LVFSbUDjPgvktnp6loxWzZQ2o=,2024-03-29,94.69
F6EZNjdBdTclskERVaxiIkYjDepZRGTD/8E4HkyDXIo=,2024-03-29,254.19
LYvTn40EyXjHXHowOnCSGLFaM1ARX10xi/yPoMKQ7bU=,2024-03-29,19.99
enGEoEgcX1ziXEfer6Awsh7g8zcrx1D9sJSoiKCriJ8=,2024-03-29,59.07
KlPhObmS5yULojNInqjTwZL/VK7pnTrRN5vZ6ox6q1g=,2024-03-29,447.49
rUBAtD8d16cyB2uyIHqlvWMiYwAB7LMvz4UUbsqN+uE=,2024-03-29,72.62
ysX341jbLs/QckSzqud2ixslKmCBme0DMa4fJ4Op4+Q=,2024-03-29,12.4
G1i9n+kSGtfiLFwc5lg4eyhUK8LZT8pwAfi0Zl9m8LA=,2024-03-29,5.86
rG3Bt8U1r+SejkrSeF2sR5Fp5/OYDuE/3NrTZJjUjLg=,2024-03-29,258.66
pm5RLQ3p4Ai59QJqHOfxjg8RBBF8Bo6XicawWHtAH8s=,2024-03-29,30.76
3d7J3dz1DCdFdVtvF+5IlVMQfGo+1P5HlpWhLLmj6NU=,2024-03-29,219.7
QK/+pxZ9yrjSP/mEHXkFPTYgEPBvpYa9VsRzHMY0524=,2024-03-29,15.69
hbyG3VkL61eSYtDpTtqaQwvP5Uq0QU887zCyqqfjpx0=,2024-03-29,11.61
FcaZBcYOMx4qa9dFL+S8ZcBjH7PlcC2WCiHaIa55UZc=,2024-03-29,139.37
Ny63ySgY1zvKpgdme261hgnW+UC2PF5XCN+cwWY+v8g=,2024-03-29,10.78
JGu/EX8ZCabUrz2fPMtVGVBuaJjCYDTmrs7B0EwdraU=,2024-03-29,25.19
9mZ7saJUiZUlzrJxMPQ/XSIKQsve84Zb0bXGeNsJmPQ=,2024-03-29,40.2
i9wx9VlhBy64IkRf7VjKk4meV5seHl8E1g3fVXCb9Uo=,2024-03-29,62.79
tG1aJgpJxVCFZKLbCsdUiHwLMxmqRI53X7GqmyR2z80=,2024-03-29,92.86
BUna6EyAkr3dhDcx1CJoUC/10b1afQus/GjzWjBHjQQ=,2024-03-29,64.48
upMKnTGCMTp/cR8SNR+7BqugEwL4mtqzt/xaqs13RFg=,2024-03-29,20.32
J1D5T73qQhuv2YEcV6i2zJap4WD1Cr2D+hzJzlgc1Vk=,2024-03-29,45.28
JzYpATA1hnNEx60C6fWUWv7MWzXcYlXMOeWMu1sO4/c=,2024-03-29,78.55
b0znEVHKuD1T84SXoTK5YalJeCKnL+Tc/XMzSU5M+kk=,2024-03-29,7.66
NlWjV+kbqM2D0G8l12XrrzAthQDaaAY29f+V2CboZRg=,2024-03-29,27.94
gGOxAP3mXpcmylcpr0rnR957NmsyGYI1SMFLGh1iquU=,2024-03-29,9.57
CSfdLpUcSQ+5VA+lFmpGc740p7g6PM9sWAvCWkeQssk=,2024-03-29,13.82
Kvb9d3lwu0hINB1X7w44uVJmvfgnRzZ2PFWpgKjGE7I=,2024-03-29,58.93
kIs4qAuMVlHPhSkuxicXwibJL+/RNMggn33hgGy+RLg=,2024-03-29,153.34
53j1NPexyWUOi96HcJkkgxNsfQlyEc+vgGiC5ZsMIiY=,2024-03-29,23.88
k3D+ha8sQCi8t6WWXS/A9KBlMd2rx7VEv3t1B+8U6Fw=,2024-03-29,35.53
yt1LMNxjy7r/sX9N+MdYHaIomc2UanzghBJjYWUk1NY=,2024-03-29,27.89
c1nNBNU7ODG8AoGEPat1PInUNdHsX04pnO+HSfoeMO8=,2024-03-29,37.18
X7zuLTTUQzfaDNpvLBkYufw0+qJX/M4whXJKt5Z1EFk=,2024-03-29,58.02
kgnH+zpD3fn20fb3P+oqo2qGQm+dAns4bqmi/thc13w=,2024-03-29,97.6
4VP0Y5mdZDbKnVCpUJBY5M+hAtVWkwY7FFki6lYKrmc=,2024-03-29,85.97
g3Zl2cuwG+KbgRmZNa9Ms2aG2TYHjTpPZLBkt+lDJ/4=,2024-03-29,68.39
plqg7kU12F8sxISns8YqGcsuDAoFOOGFlBOIrDtHxsQ=,2024-03-29,107.42
DN228n4Jkkpa2jW9Io4+ScXTLUF/tap75eCEXzmGnZI=,2024-03-29,54.08
wonmcGvqh711L2xKgJzsHsJZwsjwgLlKY/oVFZo9ZAQ=,2024-03-29,41.22
d9oAdPoanz7zoxBLzCIbI5/ir05aSEmwBvS31ve5678=,2024-03-29,88.13
uO4uvlQrx9PHix8mavoRyzTmtVpYl9ze2GSFLkRJ4iA=,2024-03-29,43.98
1qqsiKsq8z03+Tc95PQWewCIPAmxEgi3wPjjm6ANdcw=,2024-03-29,35.09
uqtNG6JdLmUVOuG8xNbXI6o4Kqw0b93NVeIPi9oS5Q0=,2024-03-29,24.08
oENqMI6rs1KDVKbOS5tMbR8aF4aH/IcRZYR78B/sK5U=,2024-03-29,38.04
/LGTiWeoslzKfGE4kHC66iy7zP/QYrwqjx/lguTgJBI=,2024-03-29,89.1
g/SRUC7xM0wquEmsrr44z1uDN99K1sLFLqo/W8CA1Nk=,2024-03-29,69.86
X1ga4t8dDFEWrM8KCHyMeHutn2s/B3f5ewGZ4tvTD34=,2024-03-29,15.13
